,날짜,기업명,제목+내용,조회수,공감수,비공감수,페이지,전날_대비_상승_하락
17264,2023-02-02,위메이드, 저점대비 30프로 급등했네  위메 조정 가즈아  넘 올랐다,341,0,4,156,1
17265,2023-02-02,위메이드,종가 39000윈   종가39000,268,1,1,156,1
17266,2023-02-02,위메이드,10프로가보자요  언제 오르나..폭등을 기대한다.장막판인데,129,0,0,156,1
17267,2023-02-02,위메이드,주총가는 장투자 있으면 명심해라  주주 (株主)란주식을 가지고 직접 또는 간접으로 회사 경영에 참여하고 있는 개인이나 법인 해달라 응애~~잘하나 응애~~믿고 기다린다 응애~~하지말란 소리다,263,3,2,156,1
17268,2023-02-02,위메이드,"위메이드 분석! 주주필독! 가즈아~!! 흔들리는 사람들 반드시보세요  자자 주가가 오르기도 하고 내리기도 하다만..  위메이드란 주식은 작년 외인 공매세력에 엄청난 수익을 안겨?죠  하지만 지표챙겨보시면 3만 초반대에서 개인은 더떨어질까봐 죄다팔고 외인은 50만주가량 물량 담았습니다  그런데.. 지금 주가가 39,000입니다 외인 50만주는 20%이상 수익권이죠  당연히 미르m글로벌 출시일에 맞추어 겁나 매도나오고 최소10%  빠져야되는데 (이타이밍 노린 개인 공매도 많음)  어라 이게 안빠지는 겁니다 어제 차익실현 및 공매가 어느정도 나왔는데 급격히 안빠졌습니다 왜일까요?  이제는 거시 시장변화가 일단 바뀌었습니다 금리 인상 중단이 거의 다왔으니 예전처럼 화끈하게 매도나 공매를 치기가 부담스러운게 사실입니다  여기까지가 1차 이유입니다 그냥 매크로 환경인거죠  그리고 바닥에서 매수했던 외인들도 자기네 비중상황 평단가 상황에 따라 생각이 틀려지는거죠  오늘 모건이 12시이후에 매수거의 멈추고 메를린치 물량이 지금까지 계속나오니 장후반 밀리는겁니다 예전같으면 양매도 장대음봉입니다 그런데 오늘은 서로 싸웁니다 이 상황이 변화를 말해주죠  중요한건 이제 더이상 위메이드는 서로가 하방만 보지 않는 상황입니다 철저히 매크로 단타적이죠  이것이 변화의 초석이고 바닥을 확인하는 작업입니다  그리고 추가로 출시일 급락때 나이트크로우 재료로 수익내려고 들어오려던 개인 및 기관들이 주가가 안떨어지니 그일부가 어제 오늘 차츰 들어옵니다  이제 나이트크로우가 버티는 위메이드는 매수는 안하더라도 최소 공매치기는 부담스러운 영역입니다 이게 현재 위메이드의 정확한 시장 심리입니다  이상황에서 일봉60일 주봉20일 뚫으려면 호재가 필요합니다   기다리면 나옵니다 위믹스 시세급등이든 나이트크로우 티져 업데이트든  지금은 매도세 우위 시점을 지나 서서히 타이밍잡고 입성하려는 사람들이 늘어나는 심리적 턴어라운드 상황입니다  반드시 추가 악재 없다면 들고 가십시요 외인의 남은50만주 물량소화는 남아있는 과제이지만  나이트크로우가 우리의 든든한 동반자가 될겁니다 이상 공감하면 엄지척! 성지글이 될지어니..      ",273,11,0,156,1
17269,2023-02-02,위메이드,동호회까진 모르겠는데  메릴린치는 강 공매도 풀로치는거 같고오늘 싯가 안깬거 보면 한번 더 올리는건가능해 보이는데 종잡을 수 없는 꼬맹이구만,269,3,2,156,1
17270,2023-02-02,위메이드,코스닥 개폭등   무섭네   위메도 30프로 폭등했네 조정 가즈아 ㅋ,267,0,5,156,1
17271,2023-02-02,위메이드,횡보 지겹다  에휴,106,0,0,156,1
17272,2023-02-02,위메이드,지들이 안티짓 더 해달라해놓고  언제는 하루 100개씩 써달라 해서써줬더니  주가 좀 꼬라박으면 나한테만 뭐라해 ㅠㅠ지들이 써달라 해놓고,207,3,3,156,1
17273,2023-02-02,위메이드,위메  전강후약이많은 이유는 단타쟁이들이 많아서다. 다시말해 아직은 위메이드 중기로 가져가기는 불안하다는거지. 솔까 아직 위믹이 사태도 깔끔하게 정리된것도 아니고 위메가 그동안 지나온길이 주주들한테 신뢰를주는것도아니니  단타가 많을수밖에 하지만 나는 장투다. 그러든가 말든가 호구가 되든가 말든가~ㅋㅋㅋ,201,4,0,156,1
17274,2023-02-02,위메이드,절망적인게 먼지 아나??  담주 쩜하거래량만큼의 거래량 터지면서상단 저항선을 뚫어야 니들 말대로 터치라도할텐데 동호회도 안오나 보다 ㅋㅋㅋ 담 정착지 1만후반대인데그전에 박스권 안착이라도 하길 기도혀라 세상은 냉정하고 잔인한 법이야ㅋㅋㅋ거품인거 알면서 타고 수익냈음뒤도 안봐야지 터진 거품 얼려보겠다고 얼려지겠니,325,4,3,156,1
17275,2023-02-02,위메이드,종가 3%만 해줘  어우~진짜..,157,2,0,156,1
17276,2023-02-02,위메이드,힘이없어   전강후약 패턴,145,1,0,156,1
17277,2023-02-02,위메이드,내가 왜.확신하냐구?  공매도의 반이상 물량이 메릴린치랑모간서 물량인거 같은데 ㅋㅋㅋㅋ 감당 되것서?? 반등 할거였음 애들이 상환을 했겠지 ㅋㅋ잘 가지고 노는구만 ㅋㅋ,192,1,1,156,1
17278,2023-02-02,위메이드,이좋은장에  참 아쉽다  갈때가야하는데못가네,190,1,0,156,1
17279,2023-02-02,위메이드,은근슬쩍 올라와서  60일선도 깰판이네  대박매수,170,2,0,156,1
17280,2023-02-02,위메이드,상식적으로 생각을 해라 ㅋㅋ 굳이? 안물렸는데 안티?   수 많은 종목중에서 굳이 여기서?  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뇌가 없어서 이해를 못하제 ㅋㅋㅋ 물린 주제 안물린척 담담한척 지리고요 ㅉㅉ,196,3,0,156,1
17281,2023-02-02,위메이드,지는 딴곳에서 안티 ㅋㅋ 그냥 헐뜯어놓고  여기선 좋은 소리만 듣고 싶은 갑네 ㅋㅋㅋㅋ겹다 겨워 ㅋㅋㅋ 물린 흑우소리는 무슨소리일꼬~,76,0,1,156,1
17282,2023-02-02,위메이드,이전 주주가 아닌가봐? ㅋㅋㅋ  나랑 내기 했었는데 5만6천원에서 ㅋㅋ신념을 걸고 상폐되면 온갖 조림돌림 당해도 아닥하는걸로 ㅋㅋㅋㅋ 단타치다 물려서 모르나?? ㅋㅋㅋ,96,0,1,157,1
17283,2023-02-02,위메이드,와 접속자 폭발 ㄷㄷ 서버터졌다네요 ㄷㄷ  170개국 동접자 5만명 ㄷㄷ 첫날 오픈대박 ㄷㄷㄷㄷ 현실은 오픈 첫날 5만명 접속에도 터지는 서버 ㄷㄷ 동시에 터지는 주주들의 속,305,2,7,157,1
17284,2023-02-02,위메이드,a131****  임마는 ㅋㅋㅋ  전체 종목이 그냥 난감한데ㅋㅋㅋㅋㅋㅋㅋ,174,1,2,157,1
17285,2023-02-02,위메이드,lysi**** 임마는 안샀다는 놈이 ㅋㅋ  수익내고 매도 했다는 놈이왜이리 ㅂㄷㅂㄷ거림?? ㅋㅋㅋ 크읏 재미지다 ㅋㅋㅋ,161,1,1,157,1
17286,2023-02-02,위메이드,줄줄줄 항상 그랬지  튀어 게임 동접 폭망중,208,2,2,157,1
17287,2023-02-02,위메이드,마지막 탈출기회   ㅠㅠㅠ투더 Ai Robot ,151,1,0,157,1
17288,2023-02-02,위메이드,이곳 개잡주 쓰레기  주식에 투자가  아닌   투기를 하고 있는 불나방 한심한 개미들은 한번더 개퍽락으로 쓴맛을 봐야 정신들 치리겠지 ~~~28000원 찍어 보자구나 에헤라  디야  ~~~카악퉤 ,142,1,1,157,1
17289,2023-02-02,위메이드,개같이 흐르는거보소 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  니가 그럼그렇지 ㅋㅋ,153,2,0,157,1
17290,2023-02-02,위메이드,OOO게임 던파가  첫날 100만명  몰렸는데 ㅋㅋㅋ코인 나락가고 코인충들 안모이니노잼게임에도 사람이 읍다~~ 생태계 확장 같은 소리하네 ㅋㅋ유명하면 똥을 싸도 사람이 모이기 마련이구만 ㅋㅋ,154,2,2,157,1
17291,2023-02-02,위메이드,팩트: 애초에 성공적인 게임이라면  동접자 한시간 마다 체크하면서 천명 올랐니 이천명 올랐니 얘기하지도 않음. 리니지m나 오딘 같은 게임봐라 출시날부터 매출액 양대마켓 1위찍었냐 아니냐가 관건이지 어디 동남아 다운로드 순위가지고와서 성공이니 뭐니 그런소리하는거 봤냐? 즈그들끼리 위믹스 떡상이니 뭐니 하지만(3만원에서 500원 갔다가 1000원가면 이들에겐 떡상) 똥겜 IP사골까지 우려먹고 게임성도 없는 코인팔이용 글로벌 재출시가 팩트아님? 니들도 알잖아 니들 주위에 미르m 한다고 하는 사람 한명이라도 있냐? 걍 출시하자마자 아무도 관심이 없는게 팩트인데 이정도 주가 유지하고 있는 것도 기적이다,218,8,3,157,1
17292,2023-02-02,위메이드,Enter  Buy again ,99,0,1,157,1
17293,2023-02-02,위메이드,"관호야, 핸국아 가자! 나락으로~  많이 먹었지? 유용도 좀하고. 코인 팔아서 부자 됐으니 배임으로 감방가자",146,2,1,157,1
17294,2023-02-02,위메이드,현재 동접 79000 넘었다   오늘 10만 찍으려나... ,199,2,0,157,1
17295,2023-02-02,위메이드,물렸나?  39200에 1000주 들어왔더니만.....ㅠㅠ,259,1,3,157,1
17296,2023-02-02,위메이드,"매출?? 이익?? 그냥 엔씨소프트 가세요!!  자자 전기차 없던시절 테슬라 개적자에 머스크 사재까지 털엇죠  근데 언젠가 전기차시장 확장성에 버티고 버텨 여기까지온거죠  바보들이 매출 이익 어쩌고하는데 적자나도 밀어붙이려고 선제적으로 위믹스팔아서 선데이토즈 갖다붙이고 맥스까지 연결해서 버틸걸 구축해놨음  그니까 위믹스생태계가 증가할수 없다고 반박하면 이해는 한다만 신시장 개척하는 회사한테 매출 이익 개소리 하지 마시길..  하긴 그런 애들은 테슬라 초기적자때 포드투자했겟지..  쉽지않은 시장인거 나도 충분히 안다  하지만 어찌됐든 작은 플랫폼도 있고 충분한 체인져급 나이트크로우, 레전드오브이미르가  있다  오늘 메를린치 꽤나 밀어버리는데 언젠가 60일 뚫는다 가즈앗~!  ?이아~! 임지척   ",329,7,3,157,1
17297,2023-02-02,위메이드,"신시장 개척? ㅋㅋ 봉이 장선달 후장 터지는 소리하네  신시장 개척하는데 위믹스 맘대로 찍어내서 팔았니? 아 그게 신시장이구나 ㅋㅋㅋ  답도 안나오는 코인 사기쳐서 주가 띄우고 100억짜리 오피스텔 거주하고, 건물도 사고? 이야 신시장은 신시장이다. 일론 머스크는 제품을 만들어서 팔았지 실체도 없는 코인을 팔지는 않았다. 너야 말로 말이되는 소리를 해라 ㅋㅋㅋㅋ",110,0,3,157,1
17298,2023-02-02,위메이드,저기 테슬라는 전기차 회사가 아니라 ㅋㅋ  소프트웨어 회사구.. 겸하는게 전기차에요 ㅠㅠ 무식무식.. 그러니까 이미 나와있는 소프트웨어에 대비 가치를 지향 받지 못하다가 차량 + 항공우주다양하게  가치평가를 받으면서Fper를 높게 받는거지 ㅋㅋㅋ,69,0,0,157,1
17299,2023-02-02,위메이드,또 흘러내린다  매도처라  개잡주는 작게먹고 간은똥 싸라 ~카악퉤 ,171,2,2,158,1
17300,2023-02-02,위메이드,그 단순 무식한 게임인 탕탕 특공대도  미르m 보다 매출 잘나온다. P2E 아무리 떠들어봐라 재미가 뭔저지. 돈 벌려면 취업을 하거나 알바하는게 빠르지 않나? 그 재미 없는 게임 노가다해서 벌면 얼마나 번다고 ㅋㅋㅋㅋ 한달 내내 게임해서 기껏 히키코모리 라면 값 정도라도 벌겠냐?,229,6,5,158,1
17301,2023-02-02,위메이드,회사 수익형 모델을 보고  미래에 투자를 하는거지 ㅋㅋㅋ얼도당토 않는 희망~ 위멘~~,204,1,5,158,1
17302,2023-02-02,위메이드,현매출 1.7억추정(다올증권)  블록체인입혀서 동접자보다 토큰시총이 매출상관관계 훨 높다고함 미르4 토큰 시총대비 현재 70% = 3분기 미4글 일매출 2.4억 x 70% = 1.7억 현 미르m 매출 추정 동접이니뭐니 현재 3배이상나와야 겜다운구실한다... 꼴랑 1.7억따리 나올지 누가알앗겟누...정신차리라 위메이드 ,452,6,5,158,1
17303,2023-02-02,위메이드,금감위 신고하시오~!  그냥 나간다ㅅㅂ,195,1,2,158,1
17304,2023-02-02,위메이드,초딩겜 던파가  매출은 더 잘나오지 싶다 ㅋㅋ,178,2,2,158,1
17305,2023-02-02,위메이드,미르m에서 주목해야 할 점  1. 미르m 출시 후 위믹스 플레이에서 거래되고 있는 토큰 거래금액. 평소 4~6만 달러에서 거래금액 현재 2백만 달러 이상.위메이드가 먹는 수수료 얼마일까? 2. 현재 동접 유지 7~8만이면 중박일까 대박일까?참고로 동접 7만은 스팀 기준 10위권?3. 메인 전쟁 컨텐츠 없이 유지되는 수치인데 주말부터 전쟁 컨텐츠 시작되면 동접자 수치 어떻게 될까?,607,25,3,158,1
17306,2023-02-02,위메이드,왈가왈부 금지 조용히 가자 좀  경영진들아. 조용히 해라. 시끄럽다. 다들 킹매너네. C8,191,2,1,158,1
17307,2023-02-02,위메이드,"챗GPT(인공지능)이 리얼 전세계 게임 체인저인데  구글 검색으로 답변 받기까지 소모되는 에너지가 1이라면 (구글 검색 쉽게 생각해. 니들이 보는 유튜브 알고리즘 좋지?? 검색후 답변 나오기까지 이거에 소모되는 에너지가 1이라면) 챗GPT가 답변을 해주는데 소모되는 에너지가 7이란다. 그만큼 더 정교하다는거야. 구글도 적색경보 발령할만큼  자기네들이 망할수도 있다고 하는 마당이라 ai관련된애들이 ㄱ슈팅이 나온건데.   챗GPT 관련된 주식들 전부 날라갔는데 이거 위메이드랑도 관련 있어보이는데 마이크로소프트가 오픈AI의 챗GPT를 애저 서비스로 곧 출시하잖아. 그런데 마소가 위메이드 투자했을때 그 이유라고 기사로 나왔던 내용이 현재 알려진 바로, 위메이드와 MS는 블록체인이 아닌 클라우드 서비스를 중심으로 사업 협력을 할 것으로 보인다. 장 대표는 “최근 ‘애저(Azure)’라는 클라우드 서비스를 중심적으로 사업을 전개해나가고 있는 MS인 만큼 노드 분산을 위한 협력을 하고자 한다”고 말했다. 위메이드는 지난 20일 공개된 블록체인 메인넷 ‘위믹스 3.0’의 탈중앙화, 보안성 등을 위해 한국, 일본, 미국, 싱가폴에 분산된 40개의 글로벌 노드(네트워크 참여자) 카운슬 파트너와 사업적 협력을 맺고 있다. 이거도 관련해서 주가 레벨업좀 해보자.",262,5,1,158,1
17308,2023-02-02,위메이드,팩트네 ㅋㅋㅋㅋㅋㅋ  쪼개기 상장에 액분에 대주주 팔아먹은저런걸 고점에 물린 흑두루미가 다있노하고 말이야 ㅋㅋ 내눈엔 너희도 같은 부류야 ㅋㅋㅋ 호구양성소 개메이드 ㅋ,192,1,2,158,1
17309,2023-02-02,위메이드,니들이 카카오 주주보면 한심스럽잖아  쪼개기 상장에 액분에 대주주 팔아먹은저런걸 고점에 물린 흑두루미가 다있노 하고 말이야 ㅋㅋ 내눈엔 너희도 같은 부류야 ㅋㅋㅋ,244,3,4,158,1
17310,2023-02-02,위메이드,진짜 코인회사라고 생각하는듯 게임따위 알빠노  게임 매출 ㅈ망인건 다들 아는데 오르는건 그냥 코인만드는 회사에 1조3천 넣어준듯  거래소 느낌으로  이건 뉴노멀인가,101,0,1,158,1
17311,2023-02-02,위메이드,진짜 ㅋㅋ 분할로 창렬주식  카카오도 6만원에서 노는데ㅋㅋㅋ애는 얼마나 창렬스럽길에 3만에서노냐 ㅋㅋ,168,2,3,158,1
17312,2023-02-02,위메이드,형이 지금까지 ㅋㅋ  선물 옵션시장 제외하고장기 데드크로스 다음에 1년안으로 뚫는종목을 본적이없다 ㅋㅋ 손가락 열심히 빨도록,237,2,5,158,1
